Longitude,Latitude
-0.217804,51.480385
-0.219172,51.477052
-0.221061,51.475525
-0.207502,51.481622
-0.207502,51.481622
-0.205763,51.48298
-0.205763,51.48298
-0.206077,51.48232
-0.208456,51.481879
-0.209982,51.478962
-0.206409,51.479735
-0.212413,51.478658
-0.208582,51.479777
-0.212631,51.480819
-0.212448,51.48034
-0.212631,51.480819
-0.19041,51.48118
-0.186639,51.479296
-0.19041,51.48118
-0.188088,51.479444
-0.19041,51.48118
-0.19041,51.48118
-0.187404,51.478894
-0.194515,51.480416
-0.188088,51.479444
-0.194609,51.478052
-0.192289,51.478439
-0.189432,51.477873
-0.192671,51.478993
-0.189088,51.479271
-0.197307,51.476835
-0.197307,51.476835
-0.196338,51.47548
-0.195575,51.477
-0.190305,51.475081
-0.190305,51.475081
-0.191598,51.475533
-0.192835,51.477395
-0.190265,51.475737
-0.190305,51.475081
-0.191483,51.473705
-0.191717,51.474339
-0.191717,51.474339
-0.20221,51.478484
-0.198235,51.478854
-0.20221,51.478484
-0.198621,51.478572
-0.198621,51.478572
-0.204762,51.476212
-0.201658,51.474563
-0.202372,51.47399
-0.202372,51.47399
-0.202372,51.47399
-0.206174,51.474713
-0.20263,51.47403
-0.200002,51.477505
-0.200002,51.477505
-0.201626,51.472818
-0.201626,51.472818
-0.196654,51.480242
-0.197244,51.479154
-0.199249,51.479445
-0.199249,51.479445
-0.199249,51.479445
-0.198311,51.480204
-0.199147,51.480199
-0.198311,51.480204
-0.199249,51.479445
-0.199249,51.479445
-0.199249,51.479445
-0.216074,51.478587
-0.214887,51.478362
-0.215856,51.477154
-0.216074,51.478587
-0.215856,51.477154
-0.215856,51.477154
-0.212437,51.477696
-0.215856,51.477154
-0.213642,51.475232
-0.213642,51.475232
-0.213642,51.475232
-0.211025,51.476226
-0.213139,51.474829
-0.21038,51.475425
-0.213139,51.474829
-0.189789,51.470307
-0.185482,51.471805
-0.19169,51.472827
-0.187968,51.471934
-0.189792,51.469489
-0.185383,51.475383
-0.188997,51.473946
-0.185383,51.475383
-0.188997,51.473946
-0.185325,51.472855
-0.185383,51.475383
-0.182653,51.475224
-0.185383,51.475383
-0.185383,51.475383
-0.182882,51.475632
-0.190089,51.47399
-0.182882,51.475632
-0.186575,51.473279
-0.182882,51.475632
-0.187115,51.469465
-0.187115,51.469465
-0.187654,51.468952
-0.187608,51.467373
-0.187654,51.468952
-0.187654,51.468952
-0.182824,51.473455
-0.182824,51.473455
-0.184268,51.469017
-0.184444,51.468201
-0.2206,51.474526
-0.2206,51.474526
-0.2206,51.474526
-0.2206,51.474526
-0.2206,51.474526
-0.2206,51.474526
-0.2206,51.474526
-0.218921,51.472048
-0.212705,51.47341
-0.212705,51.47341
-0.2206,51.474526
-0.211164,51.469358
-0.2206,51.474526
-0.2206,51.474526
-0.21021,51.468346
-0.21021,51.468346
-0.19892,51.468056
-0.19892,51.468056
-0.209689,51.471359
-0.209933,51.470661
-0.196563,51.472687
-0.200077,51.472309
-0.196884,51.47074
-0.198174,51.472001
-0.196884,51.47074
-0.199241,51.471963
-0.196563,51.472687
-0.192743,51.465515
-0.196684,51.46634
-0.19767,51.467992
-0.190871,51.469146
-0.191783,51.468656
-0.190727,51.466976
-0.22835,51.521137
-0.224937,51.512165
-0.226184,51.516788
-0.227389,51.51695
-0.227389,51.51695
-0.224937,51.512165
-0.229395,51.516135
-0.224359,51.51185
-0.228499,51.519907
-0.246817,51.514706
-0.246432,51.515366
-0.244401,51.517565
-0.237415,51.516337
-0.240434,51.517659
-0.240434,51.517659
-0.230966,51.530636
-0.233614,51.531503
-0.23342,51.53168
-0.236246,51.531678
-0.235334,51.532141
-0.23342,51.53168
-0.23342,51.53168
-0.236246,51.531678
-0.248918,51.516284
-0.246064,51.519299
-0.246064,51.519299
-0.246064,51.519299
-0.24073,51.511836
-0.24073,51.511836
-0.236296,51.513973
-0.234682,51.510226
-0.239597,51.510587
-0.239597,51.510587
-0.239597,51.510587
-0.231623,51.512562
-0.231623,51.512562
-0.232034,51.513873
-0.233711,51.513736
-0.232034,51.513873
-0.232034,51.513873
-0.232823,51.513579
-0.233711,51.513736
-0.233711,51.513736
-0.233574,51.512421
-0.233574,51.512421
-0.241077,51.509935
-0.241077,51.509935
-0.242384,51.507428
-0.243952,51.510518
-0.242384,51.507428
-0.242384,51.507428
-0.242384,51.507428
-0.244361,51.511108
-0.247637,51.513234
-0.245903,51.512246
-0.242303,51.512552
-0.244361,51.511108
-0.245903,51.512246
-0.237535,51.509504
-0.237447,51.508037
-0.237447,51.508037
-0.237447,51.508037
-0.235821,51.507986
-0.22039,51.505334
-0.22039,51.505334
-0.221881,51.508108
-0.218683,51.504759
-0.221881,51.508108
-0.223124,51.505069
-0.220545,51.505426
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.217702,51.50737
-0.218683,51.504759
-0.218683,51.504759
-0.221881,51.508108
-0.22088,51.503848
-0.226,51.507442
-0.223472,51.510191
-0.223472,51.510191
-0.221881,51.508108
-0.223124,51.505069
-0.221881,51.508108
-0.221881,51.508108
-0.223124,51.505069
-0.223472,51.510191
-0.223472,51.510191
-0.225665,51.506043
-0.221881,51.508108
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.22039,51.505334
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.225665,51.506043
-0.221881,51.508108
-0.221881,51.508108
-0.218683,51.504759
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.220545,51.505426
-0.22039,51.505334
-0.221881,51.508108
-0.22088,51.503848
-0.221881,51.508108
-0.223124,51.505069
-0.22039,51.505334
-0.22039,51.505334
-0.225665,51.506043
-0.22039,51.505334
-0.220545,51.505426
-0.220545,51.505426
-0.223472,51.510191
-0.218683,51.504759
-0.22088,51.503848
-0.226,51.507442
-0.223472,51.510191
-0.224214,51.502964
-0.215551,51.508228
-0.217811,51.509395
-0.217702,51.50737
-0.232214,51.508471
-0.233085,51.50941
-0.233085,51.50941
-0.232214,51.508471
-0.233637,51.50708
-0.233085,51.50941
-0.232214,51.508471
-0.233085,51.50941
-0.233085,51.50941
-0.22823,51.507898
-0.228297,51.50655
-0.230159,51.510184
-0.228929,51.511425
-0.22823,51.507898
-0.230159,51.510184
-0.226419,51.510757
-0.234553,51.503866
-0.234553,51.503866
-0.233993,51.504937
-0.234553,51.503866
-0.233184,51.502766
-0.233184,51.502766
-0.234553,51.503866
-0.234553,51.503866
-0.231488,51.503037
-0.229023,51.502299
-0.229023,51.502299
-0.229023,51.502299
-0.230996,51.501969
-0.229663,51.503262
-0.229663,51.503262
-0.231488,51.503037
-0.229663,51.503262
-0.231488,51.503037
-0.229663,51.503262
-0.229663,51.503262
-0.224604,51.50368
-0.225617,51.503929
-0.224604,51.50368
-0.225617,51.503929
-0.224604,51.50368
-0.225617,51.503929
-0.2276,51.505571
-0.227764,51.504312
-0.227764,51.504312
-0.224806,51.502181
-0.224429,51.503515
-0.2276,51.505571
-0.224429,51.503515
-0.224429,51.503515
-0.225617,51.503929
-0.227764,51.504312
-0.224429,51.503515
-0.2276,51.505571
-0.227764,51.504312
-0.225617,51.503929
-0.227346,51.503568
-0.227764,51.504312
-0.227346,51.503568
-0.227764,51.504312
-0.226528,51.504231
-0.2276,51.505571
-0.2276,51.505571
-0.225963,51.50504
-0.2276,51.505571
-0.230926,51.504153
-0.232715,51.506689
-0.23122,51.506235
-0.230189,51.504933
-0.23122,51.506235
-0.23122,51.506235
-0.231807,51.504085
-0.232715,51.506689
-0.230189,51.504933
-0.23122,51.506235
-0.230926,51.504153
-0.235915,51.504057
-0.238895,51.500239
-0.2334,51.500908
-0.236307,51.503605
-0.240254,51.500642
-0.235747,51.501303
-0.235897,51.503023
-0.237668,51.501188
-0.239274,51.49989
-0.236307,51.503605
-0.242074,51.505013
-0.238665,51.505987
-0.242794,51.502776
-0.238063,51.506275
-0.240624,51.505612
-0.240624,51.505612
-0.240624,51.505612
-0.244307,51.505784
-0.244307,51.505784
-0.244307,51.505784
-0.245883,51.50525
-0.245883,51.50525
-0.24357,51.505458
-0.245883,51.50525
-0.240229,51.502414
-0.240229,51.502414
-0.238909,51.503392
-0.240229,51.502414
-0.240229,51.502414
-0.240229,51.502414
-0.240229,51.502414
-0.240229,51.502414
-0.217248,51.503883
-0.217248,51.503883
-0.219058,51.502903
-0.217433,51.502096
-0.219058,51.502903
-0.223631,51.499421
-0.22353,51.501281
-0.225759,51.500289
-0.220023,51.501803
-0.222025,51.501078
-0.220174,51.502372
-0.222025,51.501078
-0.220174,51.502372
-0.220174,51.502372
-0.219582,51.500555
-0.221689,51.503429
-0.219228,51.504102
-0.221689,51.503429
-0.219826,51.503176
-0.219826,51.503176
-0.219826,51.503176
-0.218793,51.503764
-0.223446,51.502331
-0.219228,51.504102
-0.219826,51.503176
-0.222774,51.502933
-0.219228,51.504102
-0.219228,51.504102
-0.218793,51.503764
-0.223446,51.502331
-0.219228,51.504102
-0.219228,51.504102
-0.218793,51.503764
-0.219228,51.504102
-0.219228,51.504102
-0.219228,51.504102
-0.251368,51.504262
-0.250651,51.501922
-0.251368,51.504262
-0.243908,51.503782
-0.247011,51.504413
-0.24984,51.500507
-0.244719,51.501806
-0.24579,51.499431
-0.242896,51.501258
-0.242729,51.498854
-0.232318,51.499066
-0.231488,51.497067
-0.230192,51.500041
-0.232351,51.500452
-0.230137,51.501075
-0.227586,51.502223
-0.230137,51.501075
-0.230137,51.501075
-0.227512,51.500397
-0.230791,51.498693
-0.229467,51.497558
-0.234607,51.496511
-0.217009,51.498916
-0.22069,51.498738
-0.217009,51.498916
-0.21745,51.498329
-0.211683,51.498807
-0.222474,51.498063
-0.21901,51.497112
-0.223657,51.498774
-0.224172,51.497379
-0.221304,51.497389
-0.22394,51.498517
-0.222474,51.498063
-0.213873,51.497681
-0.213873,51.497681
-0.236658,51.497882
-0.241034,51.493856
-0.242448,51.495289
-0.2368,51.490447
-0.239538,51.490794
-0.238781,51.493238
-0.237639,51.491854
-0.234707,51.492817
-0.238781,51.493238
-0.240747,51.493078
-0.243122,51.491243
-0.24461,51.489251
-0.240747,51.493078
-0.240747,51.493078
-0.239871,51.493002
-0.240762,51.491945
-0.209706,51.493364
-0.20994,51.497333
-0.211792,51.494915
-0.206614,51.493964
-0.205905,51.493324
-0.206977,51.492792
-0.206977,51.492792
-0.209313,51.49164
-0.206614,51.493964
-0.206632,51.49168
-0.205905,51.493324
-0.213273,51.492771
-0.212481,51.494242
-0.212481,51.494242
-0.213273,51.492771
-0.213273,51.492771
-0.209481,51.491022
-0.209481,51.491022
-0.226908,51.488877
-0.225534,51.490493
-0.227072,51.490202
-0.225623,51.490791
-0.225623,51.490791
-0.225623,51.490791
-0.230696,51.490355
-0.228608,51.489964
-0.230696,51.490355
-0.232616,51.49212
-0.232654,51.493739
-0.228608,51.489964
-0.22904,51.490717
-0.232616,51.49212
-0.232687,51.491761
-0.232654,51.493739
-0.224735,51.492891
-0.224336,51.494629
-0.224735,51.492891
-0.224336,51.494629
-0.224574,51.492223
-0.22854,51.495817
-0.224336,51.494629
-0.219868,51.493213
-0.224574,51.492223
-0.224574,51.492223
-0.224735,51.492891
-0.224574,51.492223
-0.224336,51.494629
-0.226392,51.492134
-0.224574,51.492223
-0.226392,51.492134
-0.221247,51.494061
-0.224735,51.492891
-0.224735,51.492891
-0.225101,51.492384
-0.224336,51.494629
-0.228608,51.494065
-0.224735,51.492891
-0.224336,51.494629
-0.224574,51.492223
-0.224336,51.494629
-0.224336,51.494629
-0.224336,51.494629
-0.228608,51.494065
-0.224574,51.492223
-0.222289,51.49209
-0.224735,51.492891
-0.224574,51.492223
-0.224735,51.492891
-0.224574,51.492223
-0.22854,51.495817
-0.224735,51.492891
-0.224735,51.492891
-0.224735,51.492891
-0.228608,51.494065
-0.224735,51.492891
-0.224336,51.494629
-0.224735,51.492891
-0.224336,51.494629
-0.224574,51.492223
-0.219868,51.493213
-0.224735,51.492891
-0.224336,51.494629
-0.228608,51.494065
-0.224735,51.492891
-0.224574,51.492223
-0.227785,51.495608
-0.224574,51.492223
-0.231308,51.494645
-0.231308,51.494645
-0.230592,51.491927
-0.226798,51.492893
-0.226829,51.49312
-0.22934,51.491899
-0.226829,51.49312
-0.226798,51.492893
-0.23064,51.492935
-0.230592,51.491927
-0.229623,51.493522
-0.228115,51.491908
-0.226798,51.492893
-0.228115,51.491908
-0.226798,51.492893
-0.229623,51.493522
-0.228115,51.491908
-0.228115,51.491908
-0.226798,51.492893
-0.226798,51.492893
-0.231308,51.494645
-0.22934,51.491899
-0.226829,51.49312
-0.226829,51.49312
-0.223307,51.489983
-0.223307,51.489983
-0.223307,51.489983
-0.21829,51.490631
-0.220797,51.489693
-0.223307,51.489983
-0.217124,51.487119
-0.217124,51.487119
-0.219161,51.489533
-0.219135,51.488723
-0.209922,51.489689
-0.207541,51.483925
-0.209748,51.485667
-0.209748,51.485667
-0.205166,51.489401
-0.206742,51.489982
-0.205166,51.489401
-0.206641,51.49035
-0.20584,51.483602
-0.20584,51.483602
-0.203167,51.484919
-0.204205,51.484512
-0.206128,51.483588
-0.20257,51.483246
-0.204205,51.484512
-0.206128,51.483588
-0.20584,51.483602
-0.207958,51.488706
-0.206838,51.489004
-0.208225,51.488153
-0.205254,51.484942
-0.205506,51.485863
-0.209001,51.487094
-0.204778,51.488621
-0.203784,51.489371
-0.205683,51.487214
-0.203727,51.488983
-0.203743,51.487104
-0.202955,51.488459
-0.203727,51.488983
-0.205683,51.487214
-0.201548,51.48689
-0.197899,51.486637
-0.201085,51.486569
-0.201098,51.486245
-0.211348,51.48454
-0.215597,51.483787
-0.214994,51.482654
-0.214994,51.482654
-0.215597,51.483787
-0.215597,51.483787
-0.213275,51.482762
-0.21396,51.482935
-0.213275,51.482762
-0.218881,51.48452
-0.217216,51.48365
-0.216276,51.48449
-0.216797,51.484425
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218329,51.487227
-0.218843,51.485509
-0.218329,51.487227
-0.218329,51.487227
-0.217303,51.485836
-0.218329,51.487227
-0.218329,51.487227
-0.217303,51.485836
-0.218329,51.487227
-0.218329,51.487227
-0.215462,51.487247
-0.215462,51.487247
-0.213567,51.487092
-0.213941,51.487853
-0.213567,51.487092
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.195078,51.480397
-0.201302,51.481068
-0.200708,51.482615
-0.200708,51.482615
-0.201604,51.48217
-0.196512,51.48202
-0.200708,51.482615
-0.200708,51.482615
-0.200708,51.482615
-0.196512,51.48202
-0.200708,51.482615
-0.196512,51.48202
-0.201908,51.483227
-0.200708,51.482615
-0.201634,51.483609
-0.206384,51.480742
-0.202115,51.480541
-0.204041,51.479887
-0.204041,51.479887
-0.196219,51.485792
-0.196219,51.485792
-0.196759,51.48706
-0.196759,51.48706
-0.197544,51.483969
-0.197544,51.483969
-0.196759,51.48706
-0.20043,51.482728
-0.202091,51.485181
-0.202289,51.484159
-0.202289,51.484159
-0.202289,51.484159
-0.202091,51.485181
-0.202686,51.485046
-0.222701,51.482977
-0.223654,51.48328
-0.223654,51.48328
-0.223654,51.48328
-0.224137,51.486416
-0.220385,51.484363
-0.219753,51.483589
-0.219753,51.483589
-0.221297,51.485357
-0.220652,51.484907
-0.220385,51.484363
-0.223378,51.488527
-0.223378,51.488527
-0.222946,51.479996
-0.219209,51.476117
-0.218263,51.475617
-0.219209,51.476117
-0.207502,51.481622
-0.209982,51.478962
-0.208524,51.480523
-0.208538,51.480154
-0.208485,51.480054
-0.2121,51.482241
-0.212631,51.480819
-0.215649,51.481728
-0.215649,51.481728
-0.215649,51.481728
-0.19041,51.48118
-0.19041,51.48118
-0.194515,51.480416
-0.194149,51.479861
-0.194515,51.480416
-0.193639,51.480357
-0.187993,51.480018
-0.194149,51.479861
-0.19041,51.48118
-0.189432,51.477873
-0.193784,51.478525
-0.192464,51.478388
-0.195575,51.477
-0.197307,51.476835
-0.197307,51.476835
-0.192168,51.476782
-0.192835,51.477395
-0.190536,51.476523
-0.190334,51.477986
-0.194913,51.473273
-0.196327,51.473564
-0.192584,51.47535
-0.198235,51.478854
-0.198235,51.478854
-0.198235,51.478854
-0.207568,51.476623
-0.206349,51.475759
-0.209729,51.476971
-0.207568,51.476623
-0.209729,51.476971
-0.209729,51.476971
-0.199856,51.47682
-0.200002,51.477505
-0.202529,51.4766
-0.202529,51.4766
-0.205609,51.473338
-0.198336,51.480681
-0.196654,51.480242
-0.199147,51.480199
-0.198311,51.480204
-0.197851,51.480197
-0.198311,51.480204
-0.199147,51.480199
-0.198311,51.480204
-0.214507,51.476684
-0.209526,51.473326
-0.208946,51.474171
-0.19169,51.472827
-0.191728,51.472981
-0.18107,51.475208
-0.182653,51.475224
-0.186575,51.473279
-0.182653,51.475224
-0.182164,51.474856
-0.184434,51.472814
-0.182882,51.475632
-0.184434,51.472814
-0.188997,51.473946
-0.190089,51.47399
-0.190089,51.47399
-0.182824,51.473455
-0.184444,51.468201
-0.184444,51.468201
-0.184268,51.469017
-0.183885,51.471043
-0.211944,51.467832
-0.218921,51.472048
-0.2206,51.474526
-0.2206,51.474526
-0.210226,51.469785
-0.210851,51.467798
-0.210226,51.469785
-0.218921,51.472048
-0.210226,51.469785
-0.19892,51.468056
-0.19892,51.468056
-0.206676,51.468166
-0.207934,51.467645
-0.196884,51.47074
-0.200077,51.472309
-0.19169,51.472827
-0.194498,51.467008
-0.191549,51.470208
-0.196374,51.469078
-0.190533,51.468241
-0.189221,51.468284
-0.18953,51.466661
-0.190533,51.468241
-0.190533,51.468241
-0.190533,51.468241
-0.230329,51.522911
-0.22835,51.521137
-0.227873,51.513378
-0.226425,51.511711
-0.227013,51.517726
-0.227281,51.517119
-0.224937,51.512165
-0.228052,51.515492
-0.244401,51.517565
-0.244401,51.517565
-0.244401,51.517565
-0.24673,51.516971
-0.244401,51.517565
-0.237415,51.516337
-0.237415,51.516337
-0.233407,51.514882
-0.233407,51.514882
-0.240434,51.517659
-0.240434,51.517659
-0.237415,51.516337
-0.240434,51.517659
-0.241494,51.514824
-0.237415,51.516337
-0.231641,51.51544
-0.240434,51.517659
-0.235346,51.531835
-0.230966,51.530636
-0.236246,51.531678
-0.244524,51.532
-0.230966,51.530636
-0.23342,51.53168
-0.233614,51.531503
-0.230966,51.530636
-0.236246,51.531678
-0.236246,51.531678
-0.236246,51.531678
-0.235248,51.530638
-0.246064,51.519299
-0.250498,51.519833
-0.248918,51.516284
-0.246064,51.519299
-0.250498,51.519833
-0.226473,51.512323
-0.227303,51.518405
-0.234682,51.510226
-0.234682,51.510226
-0.239597,51.510587
-0.231623,51.512562
-0.231623,51.512562
-0.231623,51.512562
-0.231623,51.512562
-0.228864,51.513105
-0.231623,51.512562
-0.231623,51.512562
-0.232034,51.513873
-0.235891,51.514003
-0.232823,51.513579
-0.232823,51.513579
-0.232034,51.513873
-0.232823,51.513579
-0.233711,51.513736
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.233574,51.512421
-0.241077,51.509935
-0.241077,51.509935
-0.241077,51.509935
-0.241077,51.509935
-0.241077,51.509935
-0.244338,51.51171
-0.241632,51.513864
-0.247637,51.513234
-0.247637,51.513234
-0.244338,51.51171
-0.247637,51.513234
-0.237447,51.508037
-0.237447,51.508037
-0.235199,51.509541
-0.237535,51.509504
-0.235846,51.508067
-0.235846,51.508067
-0.235199,51.509541
-0.222612,51.505259
-0.22039,51.505334
-0.225665,51.506043
-0.22174,51.505444
-0.219244,51.507744
-0.219244,51.507744
-0.22088,51.503848
-0.225665,51.506043
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.223124,51.505069
-0.223472,51.510191
-0.221881,51.508108
-0.223472,51.510191
-0.223472,51.510191
-0.223472,51.510191
-0.221881,51.508108
-0.223472,51.510191
-0.223472,51.510191
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.218683,51.504759
-0.223676,51.508051
-0.223472,51.510191
-0.22039,51.505334
-0.223472,51.510191
-0.223472,51.510191
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.221881,51.508108
-0.223472,51.510191
-0.221881,51.508108
-0.222612,51.505259
-0.222612,51.505259
-0.223472,51.510191
-0.218683,51.504759
-0.221881,51.508108
-0.22039,51.505334
-0.218683,51.504759
-0.221881,51.508108
-0.223124,51.505069
-0.221881,51.508108
-0.22039,51.505334
-0.223124,51.505069
-0.222612,51.505259
-0.223472,51.510191
-0.225665,51.506043
-0.223472,51.510191
-0.223472,51.510191
-0.222612,51.505259
-0.218683,51.504759
-0.221881,51.508108
-0.223472,51.510191
-0.222612,51.505259
-0.221881,51.508108
-0.221881,51.508108
-0.225665,51.506043
-0.221881,51.508108
-0.222612,51.505259
-0.221881,51.508108
-0.215551,51.508228
-0.233085,51.50941
-0.233085,51.50941
-0.233085,51.50941
-0.23052,51.507942
-0.233085,51.50941
-0.233085,51.50941
-0.23052,51.507942
-0.233581,51.508887
-0.22908,51.507911
-0.231655,51.506685
-0.22908,51.507911
-0.228929,51.511425
-0.230159,51.510184
-0.230159,51.510184
-0.226419,51.510757
-0.234875,51.502261
-0.233993,51.504937
-0.235246,51.504578
-0.233993,51.504937
-0.235246,51.504578
-0.229663,51.503262
-0.226526,51.502432
-0.224429,51.503515
-0.224927,51.502777
-0.2276,51.505571
-0.227764,51.504312
-0.227346,51.503568
-0.225384,51.505499
-0.227346,51.503568
-0.226526,51.502432
-0.2276,51.505571
-0.226526,51.502432
-0.227346,51.503568
-0.2276,51.505571
-0.225963,51.50504
-0.224429,51.503515
-0.225384,51.505499
-0.224927,51.502777
-0.224429,51.503515
-0.224927,51.502777
-0.2276,51.505571
-0.233739,51.505544
-0.23122,51.506235
-0.23122,51.506235
-0.233739,51.505544
-0.233739,51.505544
-0.23122,51.506235
-0.230926,51.504153
-0.233739,51.505544
-0.230189,51.504933
-0.23122,51.506235
-0.238895,51.500239
-0.238895,51.500239
-0.238172,51.501196
-0.238895,51.500239
-0.2334,51.500908
-0.238895,51.500239
-0.2334,51.500908
-0.2334,51.500908
-0.2334,51.500908
-0.2334,51.500908
-0.235777,51.500917
-0.235747,51.501303
-0.235118,51.500448
-0.235747,51.501303
-0.240624,51.505612
-0.243228,51.503106
-0.242074,51.505013
-0.243545,51.503111
-0.238063,51.506275
-0.240624,51.505612
-0.244307,51.505784
-0.243405,51.504502
-0.238172,51.501196
-0.238691,51.500448
-0.240961,51.505095
-0.241678,51.503308
-0.21627,51.500865
-0.219058,51.502903
-0.217474,51.501036
-0.22353,51.501281
-0.219849,51.50109
-0.219582,51.500555
-0.222025,51.501078
-0.222025,51.501078
-0.222025,51.501078
-0.219582,51.500555
-0.222025,51.501078
-0.219228,51.504102
-0.222774,51.502933
-0.218793,51.503764
-0.219228,51.504102
-0.219228,51.504102
-0.218793,51.503764
-0.217248,51.503883
-0.221689,51.503429
-0.222774,51.502933
-0.221689,51.503429
-0.250651,51.501922
-0.243908,51.503782
-0.250275,51.500055
-0.24362,51.496664
-0.242896,51.501258
-0.242896,51.501258
-0.242896,51.501258
-0.227586,51.502223
-0.227774,51.501084
-0.227512,51.500397
-0.230137,51.501075
-0.227586,51.502223
-0.229099,51.499602
-0.229099,51.499602
-0.229099,51.499602
-0.229099,51.499602
-0.231488,51.497067
-0.229443,51.498169
-0.233794,51.497407
-0.233794,51.497407
-0.234607,51.496511
-0.233794,51.497407
-0.233818,51.494943
-0.233794,51.497407
-0.22069,51.498738
-0.22069,51.498738
-0.217009,51.498916
-0.218472,51.498362
-0.217892,51.498434
-0.21627,51.500865
-0.215609,51.500468
-0.223191,51.497777
-0.222474,51.498063
-0.22394,51.498517
-0.222474,51.498063
-0.22394,51.498517
-0.220165,51.495951
-0.22162,51.4952
-0.220165,51.495951
-0.220165,51.495951
-0.220165,51.495951
-0.236658,51.497882
-0.235472,51.497999
-0.235118,51.500448
-0.235118,51.500448
-0.241034,51.493856
-0.242448,51.495289
-0.2368,51.490447
-0.239538,51.490794
-0.239538,51.490794
-0.239538,51.490794
-0.235723,51.492598
-0.234992,51.495501
-0.235792,51.494182
-0.234707,51.492817
-0.243431,51.489962
-0.244966,51.494257
-0.240747,51.493078
-0.240762,51.491945
-0.245042,51.493403
-0.244285,51.48984
-0.209945,51.494249
-0.208532,51.495396
-0.206942,51.494787
-0.20753,51.495579
-0.20994,51.497333
-0.212125,51.495226
-0.206942,51.494787
-0.20753,51.495579
-0.206614,51.493964
-0.206977,51.492792
-0.206632,51.49168
-0.205289,51.492865
-0.206977,51.492792
-0.206632,51.49168
-0.206614,51.493964
-0.206614,51.493964
-0.204839,51.493307
-0.212671,51.493427
-0.212481,51.494242
-0.21157,51.493221
-0.210149,51.49052
-0.209481,51.491022
-0.209481,51.491022
-0.213285,51.492088
-0.210149,51.49052
-0.225623,51.490791
-0.226908,51.488877
-0.232616,51.49212
-0.22904,51.490717
-0.233763,51.493747
-0.228608,51.489964
-0.232616,51.49212
-0.232997,51.493807
-0.22904,51.490717
-0.231565,51.492104
-0.232687,51.491761
-0.232687,51.491761
-0.232616,51.49212
-0.232687,51.491761
-0.229769,51.490116
-0.232616,51.49212
-0.224574,51.492223
-0.224336,51.494629
-0.224336,51.494629
-0.224336,51.494629
-0.224735,51.492891
-0.224336,51.494629
-0.224735,51.492891
-0.224336,51.494629
-0.224735,51.492891
-0.224574,51.492223
-0.224735,51.492891
-0.224336,51.494629
-0.224574,51.492223
-0.224735,51.492891
-0.224574,51.492223
-0.224735,51.492891
-0.224574,51.492223
-0.224735,51.492891
-0.224735,51.492891
-0.224574,51.492223
-0.224574,51.492223
-0.224574,51.492223
-0.224735,51.492891
-0.224735,51.492891
-0.224735,51.492891
-0.224574,51.492223
-0.224336,51.494629
-0.224735,51.492891
-0.219868,51.493213
-0.22854,51.495817
-0.224336,51.494629
-0.224574,51.492223
-0.224574,51.492223
-0.224735,51.492891
-0.227785,51.495608
-0.220908,51.494631
-0.227785,51.495608
-0.224735,51.492891
-0.224574,51.492223
-0.224735,51.492891
-0.224574,51.492223
-0.228115,51.491908
-0.230592,51.491927
-0.226829,51.49312
-0.229623,51.493522
-0.226798,51.492893
-0.226798,51.492893
-0.229623,51.493522
-0.226798,51.492893
-0.228115,51.491908
-0.231223,51.493133
-0.231308,51.494645
-0.229623,51.493522
-0.226798,51.492893
-0.230316,51.493857
-0.230592,51.491927
-0.226829,51.49312
-0.230592,51.491927
-0.226798,51.492893
-0.228115,51.491908
-0.220797,51.489693
-0.226385,51.48788
-0.224766,51.489492
-0.223307,51.489983
-0.21652,51.487829
-0.222134,51.488274
-0.219135,51.488723
-0.219135,51.488723
-0.217124,51.487119
-0.222134,51.488274
-0.219161,51.489533
-0.219135,51.488723
-0.219135,51.488723
-0.209922,51.489689
-0.209642,51.489478
-0.210054,51.488154
-0.206742,51.489982
-0.206742,51.489982
-0.20584,51.483602
-0.20584,51.483602
-0.204205,51.484512
-0.20257,51.483246
-0.205381,51.482804
-0.204954,51.488543
-0.207958,51.488706
-0.207958,51.488706
-0.205033,51.485433
-0.207481,51.487665
-0.209001,51.487094
-0.203784,51.489371
-0.203784,51.489371
-0.203784,51.489371
-0.20181,51.488297
-0.20181,51.488297
-0.201098,51.486245
-0.19745,51.487088
-0.19745,51.487088
-0.19745,51.487088
-0.19745,51.487088
-0.208604,51.483617
-0.214994,51.482654
-0.208604,51.483617
-0.214994,51.482654
-0.213275,51.482762
-0.214994,51.482654
-0.214994,51.482654
-0.216797,51.484425
-0.214192,51.485096
